timestamp,TAC_Reading
1493722490,-0.00882608313247216
1493724435,-0.0148540733546695
1493724750,-0.0121763983295757
1493725064,0.000510383840452257
1493725378,0.0155091504987695
1493725711,0.021868874975617
1493726043,0.0145177421278407
1493727874,3.02631201585151e-05
1493728206,-0.00571764911550889
1493730037,0.0127888746143233
1493731882,0.0598048771873277
1493733728,0.1235639572301
1493735575,0.181306839873649
1493737421,0.211409683280184
1493739266,0.205234334214655
1493741116,0.171436098341224
1493742961,0.130304706177188
1493744810,0.101964580257783
1493746658,0.0958070097363133
1493748508,0.107148263280858
1493750365,0.122098150815479
1493752219,0.126545127657692
1493754070,0.113389649388188
1493755919,0.084405606717589
1493757768,0.0472722195542085
1493758105,0.0111523986852849
1493758444,-0.0160649575515443
1493760283,-0.0283076756275948
1493760619,-0.0214092619619718
1493760957,0.00547846029179892
1493762797,0.0475054024141401
1493764637,0.0932889286130185
1493766476,0.128037792885509
1493768331,0.140323299497579
1493770192,0.128831846910299
1493772034,0.104307827786963
1493773949,0.0843557980305568
1493775799,0.083469146745624
1493777649,0.104252755871498
1493779498,0.135560603765224
1493781346,0.15902619777458
1493783193,0.160009101622696
1493785041,0.136059418854402
1493786889,0.0976747832659502
1493788737,0.0612348290924653
1493790584,0.0390466929180907
1493792430,0.0329955779330679
1493794277,0.0354597001500729
1493796127,0.0360580687369172
1493797974,0.0290494417440128
1493799820,0.0162864581229756
1493801652,0.00424290312534921
1493803481,-0.00199519108751466
1493805310,-0.00291862515976208
