timestamp,TAC_Reading
1493723434,0.00394710987229981
1493725257,0.000898132615509874
1493725585,-0.000894112862476473
1493725900,-0.00102087802493937
1493726214,-0.000139086302957424
1493726528,0.000598139986348144
1493726843,0.000456602159509753
1493727157,-0.000334587305948334
1493727471,-0.00085483021725528
1493727785,-0.000386872430813708
1493728100,0.000795352135981631
1493728414,0.00147872277747428
1493730230,0.000539011146941855
1493732045,-0.00172474339894064
1493733874,-0.00303170132169804
1493735703,-4.73461953286391e-05
1493737519,0.00950633463425556
1493739345,0.0248611977678194
1493741188,0.0418695110880722
1493743031,0.0550062237113435
1493744861,0.0608597090753072
1493746705,0.0610277278453127
1493748550,0.0623136958576239
1493750394,0.0735068644514415
1493752239,0.100131604520873
1493754083,0.140059656685008
1493755928,0.182766944312407
1493757773,0.213176637510724
1493759617,0.21846879912876
1493761462,0.194448004392008
1493763308,0.148160627594223
1493765156,0.0953943737025576
1493767005,0.0543536742011848
1493768851,0.038640464093441
1493770697,0.0527128984950761
1493772526,0.0913904825996177
1493774372,0.142833763264961
1493776216,0.193018290362488
1493778059,0.229680317790968
1493779902,0.244715325903414
1493781747,0.235137187967446
1493783592,0.20317352106658
1493785437,0.155772741817419
1493787281,0.103274069070099
1493789128,0.0569285007664019
1493791223,0.0255821184460374
1493793230,0.0126996228481328
1493795074,0.015250260326354
1493796893,0.0253265587291135
1493798736,0.033951629501332
1493800579,0.0352158796400979
1493802423,0.028566079533059
1493804265,0.0180619661434397
1493806093,0.0091711980277851
1493807921,0.00512085145763265
1493809750,0.00503966020522778
