timestamp,TAC_Reading
1493720054,-0.00138489147187626
1493721878,0.00086409171419157
1493722199,0.00191262269224459
1493722520,0.00133321064411826
1493722842,-0.00025582927499585
1493723162,-0.00160505328456619
1493723482,-0.001681952227918
1493723802,-0.000397914555599348
1493724122,0.00129620934639424
1493724443,0.00206282695304148
1493724763,0.00117718538490523
1493725082,-0.000828915792277476
1493726903,-0.00241896303420766
1493728725,-0.00214944484115759
1493730546,9.90117125843709e-05
1493732367,0.00272935364664676
1493734187,0.00342537413919521
1493736009,0.00115029497310568
1493737832,-0.00212059698436182
1493739656,-0.00135914439935239
1493741481,0.00927604540674394
1493743307,0.0327887353015548
1493745149,0.0663432131088058
1493746991,0.101030341511446
1493748833,0.125199002793309
1493750677,0.130083435688227
1493752519,0.114858491719295
1493754363,0.0881890370399473
1493756209,0.0650166524660449
1493758053,0.0598853408584532
1493759880,0.0800886811598344
1493761722,0.122133950931787
1493763564,0.173299259370702
1493765405,0.21737289247232
1493767248,0.241552218942794
1493769092,0.241098629283993
1493770934,0.219811023291585
1493772776,0.186730370617976
1493774616,0.151333902928217
1493776458,0.119847756137682
1493778298,0.0942001812147829
1493780139,0.0733987795324043
1493781979,0.0558481867585958
1493783820,0.0409763861697405
1493785666,0.0293839584306292
1493787506,0.0218634238509054
1493789346,0.0183009044226235
1493791185,0.017340516498895
1493793008,0.0170006163658776
1493794832,0.0157312494042508
1493796655,0.0131547067370059
1493798478,0.0100245773076647
1493800302,0.00749998266410677
1493802126,0.00626024955926661
1493803949,0.00602982108058615
1493805770,0.00577016458806685
1493807596,0.0043632062666513
1493809418,0.00133027787907958
1493811240,-0.0028559047129032
