timestamp,TAC_Reading
1493719224,-0.00207872832711793
1493721045,0.00089811311564387
1493721360,0.00209455905337463
1493721674,0.00102363424373576
1493722001,-0.00115588244419376
1493722326,-0.00250112247029089
1493722655,-0.00175568678797607
1493722980,0.000647885961319958
1493723308,0.00283904994050711
1493723634,0.00290822418306797
1493723948,0.000467421828650495
1493724262,-0.00283020691581467
1493726088,-0.0043365670990294
1493727914,-0.00238422565270194
1493729740,0.00226254987289742
1493731567,0.0067381770671519
1493733382,0.00824227692425222
1493735211,0.00666658530487572
1493737054,0.00570169762239676
1493738883,0.0112435581907143
1493740711,0.0277233786989518
1493742553,0.0545961703014539
1493744395,0.0854362822943973
1493746237,0.110595868552161
1493748079,0.122071801891073
1493749921,0.117662436944918
1493751762,0.101818651499711
1493753605,0.0826864928084198
1493755450,0.0673212219400319
1493757292,0.0582192767735591
1493759135,0.0533294693175777
1493760979,0.0492397332139865
1493762822,0.0450173940578144
1493764665,0.0437723147328963
1493766496,0.0507053634834059
1493768340,0.0689858489379298
1493770183,0.0964305503868489
1493772026,0.125468614110278
1493773867,0.146628748361596
1493775708,0.153367235736449
1493777549,0.145166771401856
1493779390,0.127053235733522
1493781231,0.106097415154409
1493783072,0.0873761186588887
1493784916,0.0719822443680362
1493786759,0.0580286047768081
1493788601,0.0434522964492352
1493790443,0.0283243582648056
1493792286,0.015001229838076
1493794113,0.00623177598009296
1493795940,0.0028777987388124
1493797768,0.00309642886545423
1493799594,0.0036060638829862
1493801422,0.00200957030175537
1493803248,-0.00165256768122995
